convex/lib/config.ts	313	fallback_keyword	    aiFallbackMode: parseFallbackMode(map.get("aiFallbackMode"), DEFAULT_APP_CONFIG.aiFallbackMode),
convex/lib/config.ts	322	fallback_keyword	    aiFallbackConfidence: clamp(parseNumber(map.get("aiFallbackConfidence"), DEFAULT_APP_CONFIG.aiFallbackConfidence), 0.01, 1),
convex/media.ts	27	fallback_keyword	function clampInt(value: number | undefined, fallback: number, min: number, max: number) {
convex/media.ts	29	fallback_keyword	    return fallback;
convex/media.ts	84	fallback_keyword	function normalizeLabel(value: string, fallback: string) {
convex/media.ts	86	fallback_keyword	  return normalized || fallback;
convex/media.ts	857	fallback_keyword	export const getBestUploadedMemeFallback = query({
convex/outbox.ts	14	fallback_keyword	  resolveOutreachModeWithFallback,
convex/outbox.ts	53	fallback_keyword	    return resolveOutreachModeWithFallback({ reason: input });
convex/outbox.ts	55	fallback_keyword	  return resolveOutreachModeWithFallback({
convex/outbox.ts	174	fallback_keyword	function normalizeTimestampMs(raw: number | undefined, fallbackMs: number) {
convex/outbox.ts	176	fallback_keyword	    return fallbackMs;
convex/outreach.ts	317	fallback_keyword	        confidence: config.aiFallbackConfidence,
convex/personality.ts	240	fallback_keyword	function getFallbackProfile(profiles: PersonalityProfileView[]) {
convex/personality.ts	286	fallback_keyword	  const fallbackProfile = getFallbackProfile(profiles);
convex/personality.ts	290	fallback_keyword,literal_default	    profileSlug: fallbackProfile?.slug || "casual",
convex/personality.ts	291	fallback_keyword,literal_default	    intensity: clamp01(fallbackProfile?.defaultIntensity ?? 0.58),
convex/personality.ts	301	fallback_keyword,literal_default	    profileSlug: fallbackProfile?.slug || "casual",
convex/personality.ts	302	fallback_keyword,literal_default	    intensity: clamp01(fallbackProfile?.defaultIntensity ?? 0.58),
convex/personality.ts	433	fallback_keyword	    const fallback = [
convex/personality.ts	444	fallback_keyword	      promptProfile: fallback,
convex/personality.ts	703	fallback_keyword	    const fallback = getFallbackProfile(await getMergedProfiles(ctx));
convex/personality.ts	711	fallback_keyword,literal_default	        profileSlug: fallback?.slug || "casual",
convex/personality.ts	712	fallback_keyword,literal_default	        intensity: clamp01(fallback?.defaultIntensity ?? 0.58),
convex/personality.ts	854	fallback_keyword	    const fallbackProfile = getFallbackProfile(profiles);
convex/personality.ts	862	fallback_keyword	      const fallback = fallbackProfile;
convex/personality.ts	879	fallback_keyword,literal_default	        profileSlug: fallback?.slug || "casual",
convex/personality.ts	880	fallback_keyword,literal_default	        intensity: clamp01(fallback?.defaultIntensity ?? 0.58),
convex/personality.ts	891	fallback_keyword	        profile: fallback,
convex/personality.ts	895	fallback_keyword	    const selectedProfile = profileBySlug.get(setting.profileSlug) || fallbackProfile;
convex/romanceProtocol.ts	612	fallback_keyword	        confidence: config.aiFallbackConfidence,
convex/settings.ts	159	fallback_keyword	    aiFallbackMode: v.union(v.literal("all"), v.literal("azure_only")),
convex/settings.ts	168	fallback_keyword	    aiFallbackConfidence: v.number(),
convex/settings.ts	270	fallback_keyword	      aiFallbackMode: args.aiFallbackMode,
convex/settings.ts	279	fallback_keyword	      aiFallbackConfidence: clamp(args.aiFallbackConfidence, 0.01, 1),
convex/settings.ts	494	fallback_keyword	    await setConfigValue(ctx, "aiFallbackMode", normalized.aiFallbackMode);
convex/settings.ts	503	fallback_keyword	    await setConfigValue(ctx, "aiFallbackConfidence", String(normalized.aiFallbackConfidence));
convex/statusBuilder.ts	290	fallback_keyword	      const fallbackScan = await ctx.db
convex/statusBuilder.ts	296	fallback_keyword	      for (const thread of fallbackScan) {
convex/statusBuilder.ts	400	fallback_keyword	      confidence: config.aiFallbackConfidence,
convex/system.ts	36	fallback_keyword	    const fallbackCount = providerWindow.filter((row) => row.status === "success" && row.provider !== "azure").length;
convex/system.ts	38	fallback_keyword	    const fallbackRate = successCount > 0 ? fallbackCount / successCount : 0;
convex/system.ts	97	fallback_keyword	    if (fallbackRate > 0.45 && successCount >= 20) {
convex/system.ts	98	fallback_keyword	      alerts.push(`Fallback dependency elevated: ${(fallbackRate * 100).toFixed(1)}% of successful runs are non-Azure.`);
convex/system.ts	120	fallback_keyword	        providerFallbackRate: fallbackRate,
convex/system.ts	151	fallback_keyword	            "Switch to broader fallback mode, validate test reply in System tab, and monitor provider error rate until stable.",
convex/threads.ts	14	fallback_keyword	function clampInt(value: number | undefined, fallback: number, min: number, max: number) {
convex/threads.ts	16	fallback_keyword	    return fallback;
convex/threads.ts	39	fallback_keyword	const IGNORE_CONTACT_FALLBACK_SCAN_LIMIT = 1000;
convex/threads.ts	79	fallback_keyword	    .take(IGNORE_CONTACT_FALLBACK_SCAN_LIMIT);
scripts/self-improvement-cycle.ts	70	env_default,literal_default	  codexPath: process.env.CODEX_CLI_PATH || "codex",
scripts/self-improvement-cycle.ts	71	env_default,fallback_keyword,literal_default	  codexModel: process.env.CODEX_SELF_IMPROVE_MODEL || process.env.CODEX_FALLBACK_MODEL || "gpt-5.4",
shared/romance-morning.ts	23	fallback_keyword	export function normalizeLeadRatio(value: number | undefined, fallback = 0.7) {
shared/romance-morning.ts	25	fallback_keyword	    return fallback;
src/app/activity-core/page.tsx	7	env_default	  const splineSceneUrl = process.env.NEXT_PUBLIC_SPLINE_ACTIVITY_SCENE_URL || defaultSplineScene;
src/app/api/actions/generate-meme/route.ts	180	fallback_keyword	    const fallbackLabel = threadTitle ? `Manual meme ${nowIso} ${threadTitle.slice(0, 24)}` : `Manual meme ${nowIso}`;
src/app/api/actions/generate-meme/route.ts	190	fallback_keyword	      label: label || fallbackLabel,
src/app/api/actions/generate-meme/route.ts	217	fallback_keyword	      label: download?.label || label || fallbackLabel,
src/app/api/actions/test-ai/route.ts	3	fallback_keyword	import { generateReplyWithFallback } from "@/worker/ai";
src/app/api/actions/test-ai/route.ts	18	fallback_keyword	  aiFallbackMode?: "all" | "azure_only";
src/app/api/actions/test-ai/route.ts	178	fallback_keyword	            fallbackToGlobal: true,
src/app/api/actions/test-ai/route.ts	183	fallback_keyword	    const aiResult = await generateReplyWithFallback({
src/app/api/actions/test-ai/route.ts	195	fallback_keyword	        fallbackMode: runtimeSettings?.aiFallbackMode,
src/components/autonomy-controls.tsx	10	fallback_keyword	  fallbackPaused?: boolean;
src/components/autonomy-controls.tsx	23	fallback_keyword	  showFormFallback = false,
src/components/autonomy-controls.tsx	35	fallback_keyword	  showFormFallback?: boolean;
src/components/autonomy-controls.tsx	54	fallback_keyword	      ) : showFormFallback ? (
src/components/autonomy-controls.tsx	87	fallback_keyword	function ControlsRealtime({ fallbackPaused }: { fallbackPaused?: boolean }) {
src/components/autonomy-controls.tsx	105	fallback_keyword	  const autonomyPaused = health?.config?.autonomyPaused ?? fallbackPaused ?? false;
src/components/autonomy-controls.tsx	169	fallback_keyword	export function AutonomyControls({ realtimeEnabled, fallbackPaused }: AutonomyControlsProps) {
src/components/autonomy-controls.tsx	173	fallback_keyword	        <ControlsView autonomyPaused={fallbackPaused ?? false} pending={false} showFormFallback />
src/components/autonomy-controls.tsx	178	fallback_keyword	  return <ControlsRealtime fallbackPaused={fallbackPaused} />;
src/components/dashboard-shell.tsx	46	fallback_keyword	                <ShellControlsModal realtimeEnabled={realtimeEnabled} fallbackPaused={autonomyPaused} />
src/components/live-settings.tsx	29	fallback_keyword	  aiFallbackMode: "all" | "azure_only";
src/components/live-settings.tsx	38	fallback_keyword	  aiFallbackConfidence: number;
src/components/live-settings.tsx	248	fallback_keyword,literal_default	    aiFallbackMode: source?.aiFallbackMode ?? "all",
src/components/live-settings.tsx	257	fallback_keyword,literal_default	    aiFallbackConfidence: source?.aiFallbackConfidence ?? 0.58,
src/components/live-settings.tsx	347	fallback_keyword	    a.aiFallbackMode === b.aiFallbackMode &&
src/components/live-settings.tsx	356	fallback_keyword	    nearlyEqual(a.aiFallbackConfidence, b.aiFallbackConfidence) &&
src/components/live-settings.tsx	424	fallback_keyword	function parseNumber(value: string, fallback: number) {
src/components/live-settings.tsx	426	fallback_keyword	  return Number.isFinite(parsed) ? parsed : fallback;
src/components/live-settings.tsx	922	fallback_keyword	          aiFallbackMode: draft.aiFallbackMode,
src/components/live-settings.tsx	931	fallback_keyword	          aiFallbackConfidence: draft.aiFallbackConfidence,
src/components/live-settings.tsx	1506	fallback_keyword	            <span className="queue-meta">Fallback mode</span>
src/components/live-settings.tsx	1508	fallback_keyword	              value={draft.aiFallbackMode}
src/components/live-settings.tsx	1512	fallback_keyword	                  aiFallbackMode: event.target.value === "azure_only" ? "azure_only" : "all",
src/components/live-settings.tsx	1518	fallback_keyword	              <option value="all">Allow Codex + heuristic fallback</option>
src/components/live-settings.tsx	1519	fallback_keyword	              <option value="azure_only">Azure only (disable all fallback providers)</option>
src/components/live-settings.tsx	1592	fallback_keyword	            <span className="queue-meta">Heuristic fallback confidence</span>
src/components/live-settings.tsx	1598	fallback_keyword	              value={draft.aiFallbackConfidence}
src/components/live-settings.tsx	1599	fallback_keyword	              onChange={(event) => setDraft((prev) => ({ ...prev, aiFallbackConfidence: parseNumber(event.target.value, prev.aiFallbackConfidence) }))}
src/components/live-settings.tsx	1600	fallback_keyword	              disabled={record.pending || draft.aiFallbackMode === "azure_only"}
src/components/live-settings.tsx	1601	fallback_keyword	              aria-disabled={record.pending || draft.aiFallbackMode === "azure_only"}
src/components/live-settings.tsx	1603	fallback_keyword	            {draft.aiFallbackMode === "azure_only" ? (
src/components/live-system.tsx	19	fallback_keyword	    | "heuristic_fallback"
src/components/live-system.tsx	255	fallback_keyword	          providerFallbackRate: number;
src/components/live-system.tsx	355	fallback_keyword	                <p className="queue-meta">Fallback rate: {(metrics.providerFallbackRate * 100).toFixed(1)}%</p>
src/components/live-systems-design.tsx	28	fallback_keyword	  sourceFallback?: boolean;
src/components/live-systems-design.tsx	47	fallback_keyword	    sourceFallback: false,
src/components/live-systems-design.tsx	59	fallback_keyword	    sourceFallback: true,
src/components/live-systems-design.tsx	71	fallback_keyword	    sourceFallback: true,
src/components/live-systems-design.tsx	83	fallback_keyword	    sourceFallback: true,
src/components/live-systems-design.tsx	95	fallback_keyword	    sourceFallback: false,
src/components/live-systems-design.tsx	107	fallback_keyword	    sourceFallback: false,
src/components/live-systems-design.tsx	119	fallback_keyword	    sourceFallback: false,
src/components/live-systems-design.tsx	131	fallback_keyword	    sourceFallback: false,
src/components/live-systems-design.tsx	143	fallback_keyword	    sourceFallback: false,
src/components/live-systems-design.tsx	155	fallback_keyword	    sourceFallback: false,
src/components/live-systems-design.tsx	162	fallback_keyword	    description: "Runs model inference with Azure/Codex/heuristic fallback and provider telemetry.",
src/components/live-systems-design.tsx	167	fallback_keyword	    sourceFallback: true,
src/components/live-systems-design.tsx	179	fallback_keyword	    sourceFallback: false,
src/components/live-systems-design.tsx	191	fallback_keyword	    sourceFallback: true,
src/components/live-systems-design.tsx	203	fallback_keyword	    sourceFallback: false,
src/components/live-systems-design.tsx	215	fallback_keyword	    sourceFallback: false,
src/components/live-systems-design.tsx	227	fallback_keyword	    sourceFallback: false,
src/components/live-systems-design.tsx	239	fallback_keyword	    sourceFallback: false,
src/components/live-systems-design.tsx	251	fallback_keyword	    sourceFallback: false,
src/components/live-systems-design.tsx	263	fallback_keyword	    sourceFallback: false,
src/components/live-systems-design.tsx	275	fallback_keyword	    sourceFallback: true,
src/components/live-systems-design.tsx	336	fallback_keyword	  return Boolean(service.sourceFallback);
src/components/live-tools.tsx	17	fallback_keyword	function toInt(value: string, fallback: number, min: number, max: number) {
src/components/live-tools.tsx	20	fallback_keyword	    return fallback;
src/components/live-tools.tsx	25	fallback_keyword	function toFloat(value: string, fallback: number, min: number, max: number) {
src/components/live-tools.tsx	28	fallback_keyword	    return fallback;
src/components/live-tools.tsx	143	fallback_keyword	          fallbackToGlobal: true,
src/components/setup-wizard.tsx	193	fallback_keyword	    // fallback handled below
src/components/setup-wizard.tsx	405	fallback_keyword	    // only on mount/fallback mode change
src/components/setup-wizard.tsx	817	fallback_keyword	    // only on mount/fallback mode change
src/components/shell-controls-modal.tsx	9	fallback_keyword	  fallbackPaused?: boolean;
src/components/shell-controls-modal.tsx	12	fallback_keyword	export function ShellControlsModal({ realtimeEnabled, fallbackPaused }: ShellControlsModalProps) {
src/components/shell-controls-modal.tsx	27	fallback_keyword	        <AutonomyControls realtimeEnabled={realtimeEnabled} fallbackPaused={fallbackPaused} />
src/lib/convex-refs.ts	8	fallback_keyword	  callsHasRecentFallbackSend: makeFunctionReference<"query">("calls:hasRecentFallbackSend"),
src/lib/convex-refs.ts	101	fallback_keyword	  mediaGetBestUploadedMemeFallback: makeFunctionReference<"query">("media:getBestUploadedMemeFallback"),
src/lib/convex-server.ts	5	env_default,literal_default	  return process.env.CONVEX_URL || process.env.NEXT_PUBLIC_CONVEX_URL || "";
src/lib/instagram-setup/session.ts	77	env_default,literal_default	    const configured = (process.env.INSTAGRAM_AUTH_PATH || "").trim();
src/lib/instagram-setup/session.ts	107	env_default	    const url = process.env.CONVEX_URL || process.env.NEXT_PUBLIC_CONVEX_URL;
src/lib/instagram-setup/session.ts	380	env_default,literal_default	        const bunBin = process.env.BUN_BIN || "bun";
src/lib/runtime-env.ts	2	env_default,literal_default	  return process.env.NEXT_PUBLIC_CONVEX_URL || process.env.CONVEX_URL || "";
src/lib/runtime/app-runtime.ts	159	env_default,literal_default	  const shell = process.env.SHELL || "sh";
src/lib/runtime/app-runtime.ts	160	env_default,literal_default	  const startCommand = (process.env.SLM_APP_START_CMD || "bun run dev:next").trim();
src/lib/whatsapp-setup/session.ts	117	env_default,literal_default	        const bunBin = process.env.BUN_BIN || "bun";
src/lib/whatsapp-setup/session.ts	160	env_default,literal_default	    const configured = (process.env.WHATSAPP_AUTH_PATH || "").trim();
src/lib/whatsapp-setup/session.ts	222	env_default	    const url = process.env.CONVEX_URL || process.env.NEXT_PUBLIC_CONVEX_URL;
src/lib/whatsapp-setup/session.ts	455	env_default,literal_default	      const raw = (process.env.SLM_HISTORY_SYNC_ENABLED || "true").trim().toLowerCase();
src/worker/ai.ts	60	fallback_keyword	    | "heuristic_fallback"
src/worker/ai.ts	188	fallback_keyword	  usedBridgeFallback: boolean;
src/worker/ai.ts	199	fallback_keyword	type FallbackMode = "all" | "azure_only";
src/worker/ai.ts	241	fallback_keyword	  fallbackMode?: FallbackMode;
src/worker/ai.ts	434	fallback_keyword	const SELF_ROAST_FACTUALITY_FALLBACK = "I can roast myself for fun, but I keep profile facts accurate.";
src/worker/ai.ts	989	fallback_keyword	function clamp01WithFallback(value: number | undefined, fallback: number) {
src/worker/ai.ts	991	fallback_keyword	    return Math.max(0, Math.min(fallback, 1));
src/worker/ai.ts	996	fallback_keyword	function clampQualityThreshold(value: number | undefined, fallback = 0.72) {
src/worker/ai.ts	998	fallback_keyword	    return fallback;
src/worker/ai.ts	1816	fallback_keyword	  retrievalStage?: "lexical" | "semantic" | "semantic_fallback";
src/worker/ai.ts	1876	fallback_keyword	  friendshipBridgeFallback?: boolean;
src/worker/ai.ts	1891	fallback_keyword	function parseBoundedNumber(value: string | undefined, fallback: number, min: number, max: number) {
src/worker/ai.ts	1894	fallback_keyword	    return fallback;
src/worker/ai.ts	1899	fallback_keyword	function parseBoundedFloat(value: string | undefined, fallback: number, min: number, max: number) {
src/worker/ai.ts	1902	fallback_keyword	    return fallback;
src/worker/ai.ts	2096	fallback_keyword	      usedBridgeFallback: true,
src/worker/ai.ts	2106	fallback_keyword	    usedBridgeFallback: false,
src/worker/ai.ts	2376	fallback_keyword	    friendshipBridgeFallback: args.friendshipInference?.usedBridgeFallback,
src/worker/ai.ts	2408	fallback_keyword	        friendshipBridgeFallback: workbench.friendshipBridgeFallback,
src/worker/ai.ts	2631	fallback_keyword	  const resolveMultiplier = (value: number | undefined, fallback = 1) => {
src/worker/ai.ts	2633	fallback_keyword	      return Math.max(0.5, Math.min(fallback, 2));
src/worker/ai.ts	2656	fallback_keyword,literal_default	    const fallback = normalizeOutboundText(fact.factValue || "")
src/worker/ai.ts	2661	fallback_keyword	    return `${fact.factType}:${fallback}`;
src/worker/ai.ts	2691	fallback_keyword	        : clamp01WithFallback(1 - Math.max(0, nowMs - (fact.updatedAt || nowMs)) / Math.max(staleThresholdMs * 3, 1), 0.95);
src/worker/ai.ts	2807	fallback_keyword	        confidence: clamp01WithFallback(
src/worker/ai.ts	2942	fallback_keyword	      retrievalStage === "semantic_fallback";
src/worker/ai.ts	3086	fallback_keyword	        : "Friendship cohort route: BRIDGE fallback. Use a neutral cross-generational tone with warm, plain wording."
src/worker/ai.ts	3109	env_default	    process.env.SLM_AI_REPLY_POLICY ||
src/worker/ai.ts	3280	fallback_keyword	    responseWorkbench.workbench.friendshipBridgeFallback ? "Friendship bridge fallback: yes" : "Friendship bridge fallback: no",
src/worker/ai.ts	3663	fallback_keyword	  return SELF_ROAST_FACTUALITY_FALLBACK;
src/worker/ai.ts	3921	fallback_keyword	  fallbackText?: string;
src/worker/ai.ts	3925	fallback_keyword,literal_default	  const fallback = (args.fallbackText || "All good.").trim() || "All good.";
src/worker/ai.ts	3999	fallback_keyword	  const finalText = withoutFollowUpQuestion || fallback;
src/worker/ai.ts	4000	fallback_keyword	  return hasAwkwardCatchphrase(finalText) ? fallback : finalText;
src/worker/ai.ts	4074	env_default	    pickConfigValue(process.env.AZURE_AI_SYSTEM_INSTRUCTION, HARD_CODED_AZURE_DEFAULTS.systemInstruction) ||
src/worker/ai.ts	4079	fallback_keyword	function resolveFallbackMode(runtime?: RuntimeAiTuning): FallbackMode {
src/worker/ai.ts	4080	fallback_keyword	  const configured = runtime?.fallbackMode || process.env.SLM_AI_FALLBACK_MODE;
src/worker/ai.ts	5035	env_default,literal_default	  const codexPath = process.env.CODEX_CLI_PATH || "codex";
src/worker/ai.ts	5036	env_default,fallback_keyword,literal_default	  const model = process.env.CODEX_FALLBACK_MODEL || "gpt-5.2";
src/worker/ai.ts	5115	fallback_keyword	  if (resolveFallbackMode(args.runtime) === "all") {
src/worker/ai.ts	5165	fallback_keyword	  if (resolveFallbackMode(args.runtime) === "all") {
src/worker/ai.ts	5204	fallback_keyword	  if (resolveFallbackMode(args.runtime) === "all") {
src/worker/ai.ts	5249	fallback_keyword	  if (resolveFallbackMode(args.runtime) === "all") {
src/worker/ai.ts	5287	fallback_keyword	  if (resolveFallbackMode(args.runtime) === "all") {
src/worker/ai.ts	5389	env_default	    pickConfigValue(runtime?.model, process.env.AZURE_AI_MODEL, process.env.AZURE_OPENAI_MODEL, HARD_CODED_AZURE_DEFAULTS.model) ||
src/worker/ai.ts	5392	env_default	    runtime?.apiStyle || process.env.AZURE_AI_API_STYLE || HARD_CODED_AZURE_DEFAULTS.apiStyle,
src/worker/ai.ts	5428	fallback_keyword,literal_default	  const fallbackTotal = (inputTokens ?? 0) + (outputTokens ?? 0);
src/worker/ai.ts	5429	fallback_keyword,literal_default	  const totalTokens = toTokenCount(args.totalTokens) ?? (fallbackTotal > 0 ? fallbackTotal : undefined);
src/worker/ai.ts	5549	env_default,literal_default	          pricingVersion: (process.env.SLM_AI_PRICING_VERSION || "").trim() || "env-config",
src/worker/ai.ts	5562	fallback_keyword	function normalizeRuntimeInt(value: number | undefined, fallback: number, min: number, max: number) {
src/worker/ai.ts	5564	fallback_keyword	    return fallback;
src/worker/ai.ts	6495	fallback_keyword	  // Fallback for environments where endpoint is a full REST URL instead of model client base URL.
src/worker/ai.ts	6609	fallback_keyword	export async function describeInboundImageWithFallback(args: {
src/worker/ai.ts	6619	fallback_keyword	    model: "heuristic-image-fallback",
src/worker/ai.ts	6968	fallback_keyword	  fallbackMimeType: string;
src/worker/ai.ts	6998	fallback_keyword	          mimeType: recordMimeType || args.fallbackMimeType,
src/worker/ai.ts	7074	fallback_keyword	          mimeType: extracted.mimeType || args.fallbackMimeType,
src/worker/ai.ts	7088	fallback_keyword	      mimeType: mimeType.split(";")[0]?.trim() || args.fallbackMimeType,
src/worker/ai.ts	7253	fallback_keyword	                fallbackMimeType: "video/mp4",
src/worker/ai.ts	7394	fallback_keyword	              fallbackMimeType: "image/png",
src/worker/ai.ts	7479	env_default,literal_default	  const codexPath = process.env.CODEX_CLI_PATH || "codex";
src/worker/ai.ts	7480	env_default,fallback_keyword,literal_default	  const model = process.env.CODEX_FALLBACK_MODEL || "gpt-5.2";
src/worker/ai.ts	7493	fallback_keyword	      throw new Error("Codex fallback returned empty output.");
src/worker/ai.ts	7499	fallback_keyword	      throw new Error("Codex fallback returned low-value canned text.");
src/worker/ai.ts	8220	env_default,literal_default	  const codexPath = process.env.CODEX_CLI_PATH || "codex";
src/worker/ai.ts	8221	env_default,fallback_keyword,literal_default	  const model = process.env.CODEX_FALLBACK_MODEL || "gpt-5.2";
src/worker/ai.ts	8302	fallback_keyword	  if (resolveFallbackMode(args.runtime) === "all") {
src/worker/ai.ts	8322	fallback_keyword	export async function generateReplyWithFallback(args: {
src/worker/ai.ts	8348	fallback_keyword	        fallbackText: "All good.",
src/worker/ai.ts	8407	fallback_keyword	          stage: "heuristic_fallback",
src/worker/ai.ts	8416	fallback_keyword	  const fallbackMode = resolveFallbackMode(args.runtime);
src/worker/ai.ts	8435	fallback_keyword	  if (fallbackMode === "azure_only") {
src/worker/ai.ts	8484	fallback_keyword	    stage: "heuristic_fallback",
src/worker/ai.ts	8485	fallback_keyword	    model: "heuristic-fallback",
src/worker/ai.ts	8492	fallback_keyword	    model: "heuristic-fallback",
src/worker/ai.ts	8519	fallback_keyword	  return clamp01WithFallback(relevantRatio + 0.35 - overflowPenalty, 0.5);
src/worker/ai.ts	8537	fallback_keyword	    return clamp01WithFallback(0.95 - questionPenalty - lengthPenalty, 0.45);
src/worker/ai.ts	8542	fallback_keyword	    return clamp01WithFallback(0.72 + directiveBoost, 0.7);
src/worker/ai.ts	8545	fallback_keyword	  return clamp01WithFallback(wordCount >= 2 && wordCount <= 32 ? 0.82 : 0.66, 0.75);
src/worker/ai.ts	8557	fallback_keyword	  return clamp01WithFallback(lengthScore + questionAdjustment, 0.58);
src/worker/ai.ts	8575	fallback_keyword	    return clamp01WithFallback(1 - age / Math.max(staleThreshold * 3, 1), 0.9);
src/worker/ai.ts	8578	fallback_keyword	  return clamp01WithFallback(average, 0.5);
